TRINITY_DN5835_c0_g1
TRINITY_DN279_c0_g1_i3.p1	3827.XP_004510853.1	4.51e-100	293.0	2BNME@1|root,2S1PY@2759|Eukaryota,37V68@33090|Viridiplantae,3GJK0@35493|Streptophyta,4JQF3@91835|fabids	33090|Viridiplantae	S	BON1-associated protein 2-like	-	-	-	-	-	-	-	-	-	-	-	-	C2
TRINITY_DN2724_c0_g1_i3.p1	3827.XP_004509177.1	0.0	1120.0	COG4886@1|root,2QSSA@2759|Eukaryota,37R4B@33090|Viridiplantae,3GC2G@35493|Streptophyta,4JMFC@91835|fabids	33090|Viridiplantae	S	disease resistance	-	-	-	ko:K19613	ko04014,map04014	-	-	-	ko00000,ko00001	-	-	-	NB-ARC,RPW8
TRINITY_DN16329_c0_g1_i1.p2	3827.XP_004516403.1	2.3e-63	204.0	2CMA2@1|root,2QPRM@2759|Eukaryota,37KWZ@33090|Viridiplantae,3GGNR@35493|Streptophyta,4JSA1@91835|fabids	33090|Viridiplantae	K	WRKY transcription factor	-	GO:0000976,GO:0000987,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0006355,GO:0007275,GO:0008150,GO:0009791,GO:0009889,GO:0010033,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0022622,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044212,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0048364,GO:0048527,GO:0048528,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070013,GO:0080090,GO:0090696,GO:0097159,GO:0099402,GO:0140110,GO:1901363,GO:1901698,GO:1901700,GO:1903506,GO:1990837,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	WRKY
TRINITY_DN488_c0_g1_i1.p1	3827.XP_004496876.1	3.24e-46	151.0	2CCMJ@1|root,2S7R3@2759|Eukaryota,37WZS@33090|Viridiplantae,3GKVR@35493|Streptophyta,4JRA5@91835|fabids	33090|Viridiplantae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN3808_c0_g1
TRINITY_DN111_c1_g1
TRINITY_DN4545_c1_g1_i1.p1	3880.AES91712	3.38e-86	255.0	2DYRE@1|root,2S6VD@2759|Eukaryota,37X7K@33090|Viridiplantae,3GMAJ@35493|Streptophyta,4JQN0@91835|fabids	33090|Viridiplantae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN10563_c0_g1_i1.p1	3827.XP_004502459.1	4.49e-83	249.0	KOG0800@1|root,KOG0800@2759|Eukaryota,37WFE@33090|Viridiplantae,3GK7R@35493|Streptophyta,4JPRY@91835|fabids	33090|Viridiplantae	O	E3 ubiquitin-protein ligase	-	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0006950,GO:0006970,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009628,GO:0009651,GO:0009787,GO:0009789,GO:0009966,GO:0009967,GO:0009987,GO:0010498,GO:0010646,GO:0010647,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0023051,GO:0023056,GO:0030163,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0047484,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051603,GO:0061630,GO:0061659,GO:0065007,GO:0070647,GO:0071704,GO:0080134,GO:0080167,GO:0140096,GO:1901419,GO:1901421,GO:1901564,GO:1901565,GO:1901575,GO:1905957,GO:1905959	2.3.2.27	ko:K16282	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	zf-RING_2
TRINITY_DN5619_c0_g1_i1.p1	3880.AES64715	0.0	1013.0	COG0666@1|root,KOG0504@2759|Eukaryota,37HWE@33090|Viridiplantae,3GD30@35493|Streptophyta,4JMYT@91835|fabids	33090|Viridiplantae	S	Regulatory protein	-	GO:0000151,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006508,GO:0006511,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009627,GO:0009814,GO:0009816,GO:0009817,GO:0009966,GO:0009987,GO:0010498,GO:0010646,GO:0019005,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0023051,GO:0030162,GO:0030163,GO:0031406,GO:0031461,GO:0031625,GO:0032991,GO:0033293,GO:0035821,GO:0036094,GO:0042562,GO:0042742,GO:0042802,GO:0043161,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043632,GO:0044003,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044403,GO:0044419,GO:0044424,GO:0044464,GO:0045087,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051246,GO:0051603,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052558,GO:0052559,GO:0052564,GO:0052572,GO:0060255,GO:0065007,GO:0071704,GO:0075136,GO:0080090,GO:0080185,GO:0097159,GO:0098542,GO:1901149,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1990234,GO:2000022,GO:2000031,GO:2001023,GO:2001038	-	ko:K14508	ko04075,map04075	-	-	-	ko00000,ko00001,ko04121	-	-	-	Ank,Ank_2,Ank_4,BTB,DUF3420,NPR1_like_C
TRINITY_DN3152_c0_g1_i2.p1	3880.AES59443	5.91e-278	806.0	2CMIQ@1|root,2QQFI@2759|Eukaryota,37J56@33090|Viridiplantae,3GCFK@35493|Streptophyta,4JGP4@91835|fabids	33090|Viridiplantae	S	Protein WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006996,GO:0008150,GO:0009657,GO:0009658,GO:0009902,GO:0009903,GO:0009904,GO:0009987,GO:0016020,GO:0016043,GO:0019750,GO:0044424,GO:0044444,GO:0044464,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051644,GO:0051649,GO:0051656,GO:0051667,GO:0071840,GO:0071944	-	-	-	-	-	-	-	-	-	-	WEMBL
TRINITY_DN3030_c0_g1_i1.p1	3880.AES97518	6.62e-139	400.0	2CM9G@1|root,2QPPD@2759|Eukaryota,37R8Z@33090|Viridiplantae,3GGN6@35493|Streptophyta,4JGAX@91835|fabids	33090|Viridiplantae	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
TRINITY_DN2203_c1_g1_i1.p1	3827.XP_004516867.1	5.79e-55	174.0	KOG1603@1|root,KOG1603@2759|Eukaryota,37U7U@33090|Viridiplantae	33090|Viridiplantae	P	Fk506-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	HMA
TRINITY_DN5248_c0_g2
TRINITY_DN8518_c0_g2_i1.p1	3880.AES72758	1.88e-227	628.0	KOG1441@1|root,KOG1441@2759|Eukaryota,37ISK@33090|Viridiplantae	33090|Viridiplantae	EG	UDP-galactose transporter	-	GO:0000139,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0012505,GO:0015165,GO:0015291,GO:0015297,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0016020,GO:0022804,GO:0022857,GO:0031090,GO:0031984,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072334,GO:0090480,GO:0090481,GO:0098588,GO:0098656,GO:0098791,GO:1901264,GO:1901505	-	ko:K15285	-	-	-	-	ko00000,ko02000	-	-	-	TPT
TRINITY_DN3466_c0_g1_i2.p1	3827.XP_004493556.1	6.78e-105	306.0	2BHIN@1|root,2S1C0@2759|Eukaryota,37VUJ@33090|Viridiplantae,3GJBR@35493|Streptophyta,4JQD2@91835|fabids	33090|Viridiplantae	P	May be involved in both secretory and endocytic intracellular trafficking in the endosomal prevacuolar compartments	-	-	-	-	-	-	-	-	-	-	-	-	PRA1
TRINITY_DN14505_c0_g2_i1.p1	4565.Traes_7DL_2C9925B25.2	5.26e-45	158.0	COG1131@1|root,KOG0065@2759|Eukaryota,37MJI@33090|Viridiplantae,3G9AG@35493|Streptophyta,3KS8A@4447|Liliopsida	33090|Viridiplantae	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	PDR8	GO:0000041,GO:0001101,GO:0002376,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005886,GO:0006082,GO:0006725,GO:0006790,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0008324,GO:0009056,GO:0009507,GO:0009526,GO:0009536,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009627,GO:0009719,GO:0009725,GO:0009733,GO:0009737,GO:0009814,GO:0009817,GO:0009889,GO:0009941,GO:0009987,GO:0010033,GO:0010243,GO:0014070,GO:0015075,GO:0015086,GO:0015318,GO:0015399,GO:0015405,GO:0015691,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0016043,GO:0016143,GO:0016145,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019222,GO:0019439,GO:0019748,GO:0019757,GO:0019759,GO:0019760,GO:0019762,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0031090,GO:0031224,GO:0031323,GO:0031326,GO:0031347,GO:0031348,GO:0031967,GO:0031975,GO:0032870,GO:0033036,GO:0033037,GO:0033554,GO:0033993,GO:0034220,GO:0034641,GO:0042221,GO:0042343,GO:0042344,GO:0042430,GO:0042436,GO:0042493,GO:0042545,GO:0042623,GO:0042626,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043455,GO:0043492,GO:0044237,GO:0044248,GO:0044270,GO:0044273,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045087,GO:0045229,GO:0046483,GO:0046700,GO:0046873,GO:0046915,GO:0048519,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051704,GO:0051707,GO:0051716,GO:0052386,GO:0052482,GO:0052542,GO:0052543,GO:0052544,GO:0052545,GO:0055085,GO:0065007,GO:0070574,GO:0070727,GO:0070838,GO:0070887,GO:0071229,GO:0071310,GO:0071365,GO:0071366,GO:0071407,GO:0071417,GO:0071495,GO:0071554,GO:0071555,GO:0071702,GO:0071704,GO:0071840,GO:0071944,GO:0072511,GO:0080026,GO:0080134,GO:0097305,GO:0098542,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098805,GO:1900376,GO:1901135,GO:1901136,GO:1901140,GO:1901141,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:2000762	-	-	-	-	-	-	-	-	-	-	ABC2_membrane,ABC_tran,ABC_trans_N,PDR_assoc
TRINITY_DN1869_c2_g1_i1.p1	3827.XP_004507185.1	5.27e-133	394.0	28H63@1|root,2QPIY@2759|Eukaryota,37J2F@33090|Viridiplantae,3G9HS@35493|Streptophyta,4JFIK@91835|fabids	33090|Viridiplantae	G	Rop guanine nucleotide exchange factor	-	GO:0000003,GO:0000902,GO:0000904,GO:0001558,GO:0003006,GO:0003674,GO:0005085,GO:0005088,GO:0005089,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0009653,GO:0009826,GO:0009856,GO:0009860,GO:0009932,GO:0009987,GO:0010769,GO:0010817,GO:0016020,GO:0016043,GO:0016049,GO:0016324,GO:0017016,GO:0017048,GO:0019899,GO:0022414,GO:0022603,GO:0022604,GO:0030154,GO:0031267,GO:0032092,GO:0032501,GO:0032502,GO:0032879,GO:0032989,GO:0040007,GO:0040008,GO:0043393,GO:0043900,GO:0044093,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044706,GO:0045177,GO:0045595,GO:0048468,GO:0048518,GO:0048588,GO:0048589,GO:0048638,GO:0048856,GO:0048868,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051020,GO:0051049,GO:0051098,GO:0051099,GO:0051128,GO:0051239,GO:0051510,GO:0051704,GO:0060284,GO:0060560,GO:0065007,GO:0065008,GO:0065009,GO:0071840,GO:0071944,GO:0080092,GO:0098590,GO:0098772,GO:1904424,GO:1904426,GO:1904475,GO:1904477,GO:1905097,GO:1905099,GO:2000012,GO:2000241,GO:2001106,GO:2001108	-	-	-	-	-	-	-	-	-	-	PRONE
TRINITY_DN5487_c0_g1_i3.p1	3880.AET01781	0.0	945.0	COG2124@1|root,KOG0156@2759|Eukaryota,37HQJ@33090|Viridiplantae,3GC9K@35493|Streptophyta,4JJZ9@91835|fabids	33090|Viridiplantae	Q	Cytochrome p450	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0012505,GO:0016020,GO:0031090,GO:0031984,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0098827	-	ko:K20623	ko00905,ko01100,ko01110,map00905,map01100,map01110	-	R07470,R07474	RC00661	ko00000,ko00001,ko00199	-	-	-	p450
TRINITY_DN1145_c0_g1_i2.p1	3827.XP_004501967.1	0.0	971.0	2E1QW@1|root,2S90Y@2759|Eukaryota,38A6U@33090|Viridiplantae,3GXXZ@35493|Streptophyta	33090|Viridiplantae	G	Lipase (class 3)	-	-	-	ko:K18875	ko04626,map04626	-	-	-	ko00000,ko00001	-	-	-	Lipase_3
TRINITY_DN1657_c0_g1_i1.p1	3885.XP_007157259.1	9.09e-109	322.0	2C7ZM@1|root,2QRIC@2759|Eukaryota,37RN9@33090|Viridiplantae,3GDRT@35493|Streptophyta,4JD09@91835|fabids	33090|Viridiplantae	K	ethylene-responsive transcription factor	-	GO:0000160,GO:0001101,GO:0002218,GO:0002252,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009682,GO:0009719,GO:0009723,GO:0009725,GO:0009753,GO:0009755,GO:0009864,GO:0009867,GO:0009873,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010087,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031349,GO:0032502,GO:0032870,GO:0035556,GO:0042221,GO:0042493,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045087,GO:0045088,GO:0045089,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048856,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051301,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071229,GO:0071310,GO:0071369,GO:0071395,GO:0071495,GO:0080090,GO:0080134,GO:0098542,GO:0140110,GO:1901698,GO:1901700,GO:1901701,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K09286,ko:K14517	ko04075,map04075	-	-	-	ko00000,ko00001,ko03000	-	-	-	AP2
TRINITY_DN66307_c0_g1_i3.p1	3880.AES91503	0.0	1335.0	COG0515@1|root,2QT6D@2759|Eukaryota,37NYN@33090|Viridiplantae,3GCUZ@35493|Streptophyta,4JHGM@91835|fabids	33090|Viridiplantae	T	G-type lectin S-receptor-like serine threonine-protein kinase	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	B_lectin,Pkinase,S_locus_glycop
TRINITY_DN1623_c0_g1_i1.p1	3880.AES90609	2.58e-83	253.0	2CZSJ@1|root,2S4S2@2759|Eukaryota,37W90@33090|Viridiplantae,3GJS5@35493|Streptophyta,4JQ9V@91835|fabids	33090|Viridiplantae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN690_c0_g1_i3.p1	3827.XP_004494243.1	2.14e-125	363.0	28N60@1|root,2QUR9@2759|Eukaryota,37S47@33090|Viridiplantae,3GH60@35493|Streptophyta,4JIVS@91835|fabids	33090|Viridiplantae	S	YLS9-like	-	-	-	-	-	-	-	-	-	-	-	-	LEA_2
TRINITY_DN26845_c0_g1
TRINITY_DN420_c1_g2
TRINITY_DN912_c0_g1_i4.p1	3827.XP_004509259.1	8.13e-141	402.0	KOG2793@1|root,KOG2793@2759|Eukaryota,37QPI@33090|Viridiplantae,3GDGH@35493|Streptophyta,4JFCB@91835|fabids	33090|Viridiplantae	A	Protein N-lysine methyltransferase	-	-	-	ko:K21805,ko:K21806	-	-	-	-	ko00000,ko01000,ko03019,ko03110	-	-	-	Methyltransf_16
TRINITY_DN2594_c1_g1_i1.p1	3880.AES59550	1.14e-90	294.0	COG0515@1|root,2QWDY@2759|Eukaryota,37QJ4@33090|Viridiplantae,3G71R@35493|Streptophyta	33090|Viridiplantae	T	Cysteine-rich receptor-like protein kinase	-	-	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr,Stress-antifung
TRINITY_DN1848_c1_g1_i3.p1	3880.AES84729	3e-208	579.0	KOG1471@1|root,KOG1471@2759|Eukaryota,37JA0@33090|Viridiplantae,3GC0B@35493|Streptophyta,4JHYT@91835|fabids	33090|Viridiplantae	I	transfer protein	-	-	-	-	-	-	-	-	-	-	-	-	CRAL_TRIO,CRAL_TRIO_N
TRINITY_DN4552_c0_g1_i12.p1	3880.AES59747	6.1e-258	719.0	2BYZ8@1|root,2QUNR@2759|Eukaryota,37PHY@33090|Viridiplantae,3GFDY@35493|Streptophyta,4JRHZ@91835|fabids	33090|Viridiplantae	S	Protein of unknown function (DUF668)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3475,DUF668
TRINITY_DN971_c5_g1_i1.p1	3827.XP_004500061.1	1.1e-132	379.0	COG0225@1|root,KOG1635@2759|Eukaryota,37JIQ@33090|Viridiplantae,3GDQG@35493|Streptophyta,4JM8X@91835|fabids	33090|Viridiplantae	O	Peptide methionine sulfoxide	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006464,GO:0006807,GO:0006950,GO:0006979,GO:0008113,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0009719,GO:0009725,GO:0009735,GO:0009941,GO:0009987,GO:0010033,GO:0016491,GO:0016667,GO:0016671,GO:0019538,GO:0031967,GO:0031975,GO:0033554,GO:0033744,GO:0034599,GO:0036211,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0070887,GO:0071704,GO:0080167,GO:1901564	1.8.4.11	ko:K07304	-	-	-	-	ko00000,ko01000	-	-	-	PMSR
TRINITY_DN17925_c0_g1
TRINITY_DN5003_c0_g1_i1.p1	3847.GLYMA17G36670.1	2.14e-54	181.0	COG0204@1|root,KOG1505@2759|Eukaryota,37HK0@33090|Viridiplantae,3GAJ0@35493|Streptophyta,4JITY@91835|fabids	33090|Viridiplantae	I	1-acyl-sn-glycerol-3-phosphate acyltransferase 4	-	-	2.3.1.51	ko:K13513	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09034,R09036,R09037,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransf_C,Acyltransferase
TRINITY_DN15305_c0_g1
TRINITY_DN3194_c1_g1_i1.p1	3880.AES85498	8.79e-142	402.0	KOG1619@1|root,KOG1619@2759|Eukaryota,37K2I@33090|Viridiplantae,3G7R3@35493|Streptophyta,4JRRK@91835|fabids	33090|Viridiplantae	C	transmembrane ascorbate ferrireductase	-	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0016491,GO:0019904,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0055114	1.16.5.1	ko:K08360	-	-	-	-	ko00000,ko01000,ko02000	5.B.2.1	-	-	Cytochrom_B561
TRINITY_DN12578_c0_g1
TRINITY_DN7483_c0_g2_i1.p1	3827.XP_004491006.1	3.66e-108	315.0	2BZYY@1|root,2QWFG@2759|Eukaryota,37INR@33090|Viridiplantae,3GBI2@35493|Streptophyta,4JPA9@91835|fabids	33090|Viridiplantae	S	Abscisic acid receptor	PYL6	GO:0001101,GO:0003674,GO:0004857,GO:0004864,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0007154,GO:0007165,GO:0008150,GO:0008289,GO:0009719,GO:0009725,GO:0009737,GO:0009738,GO:0009753,GO:0009755,GO:0009867,GO:0009892,GO:0009987,GO:0010033,GO:0010427,GO:0010563,GO:0010605,GO:0010921,GO:0010923,GO:0019208,GO:0019212,GO:0019220,GO:0019222,GO:0019840,GO:0019888,GO:0023052,GO:0030234,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0031406,GO:0032268,GO:0032269,GO:0032515,GO:0032870,GO:0033293,GO:0033993,GO:0035303,GO:0035304,GO:0035305,GO:0035308,GO:0036094,GO:0038023,GO:0042221,GO:0042562,GO:0042802,GO:0042803,GO:0043086,GO:0043167,GO:0043168,GO:0043177,GO:0043178,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043666,GO:0044092,GO:0044424,GO:0044464,GO:0045936,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0065009,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071395,GO:0071396,GO:0071495,GO:0080090,GO:0097305,GO:0097306,GO:0098772,GO:1901700,GO:1901701	-	ko:K14496	ko04016,ko04075,map04016,map04075	-	-	-	ko00000,ko00001	-	-	-	Polyketide_cyc2
TRINITY_DN10919_c0_g3_i1.p1	3880.AES71352	0.0	1425.0	KOG1737@1|root,KOG1737@2759|Eukaryota,37NMB@33090|Viridiplantae,3GC8R@35493|Streptophyta,4JD0D@91835|fabids	33090|Viridiplantae	T	Oxysterol-binding protein-related protein	-	-	-	ko:K20456	-	-	-	-	ko00000,ko04131	-	-	-	Oxysterol_BP,PH_11
TRINITY_DN1029_c0_g1_i3.p1	3847.GLYMA14G31940.1	0.0	1178.0	KOG0498@1|root,KOG0498@2759|Eukaryota,37Q35@33090|Viridiplantae,3GAHY@35493|Streptophyta,4JHUR@91835|fabids	33090|Viridiplantae	PT	Cyclic nucleotide-gated ion channel 1-like	-	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0042391,GO:0044425,GO:0044459,GO:0044464,GO:0065007,GO:0065008,GO:0071944	-	ko:K05391	ko04626,map04626	-	-	-	ko00000,ko00001,ko04040	1.A.1.5	-	-	Ion_trans,cNMP_binding
TRINITY_DN32832_c3_g1_i1.p1	3880.AES82471	0.0	1623.0	KOG0039@1|root,KOG0039@2759|Eukaryota,37KYK@33090|Viridiplantae,3G87H@35493|Streptophyta,4JNMK@91835|fabids	33090|Viridiplantae	PQ	Respiratory burst	RBOHB	GO:0003674,GO:0003824,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0007275,GO:0008150,GO:0008152,GO:0009266,GO:0009408,GO:0009628,GO:0009791,GO:0009845,GO:0016020,GO:0016174,GO:0016491,GO:0016651,GO:0032501,GO:0032502,GO:0043167,GO:0043169,GO:0043621,GO:0044464,GO:0046872,GO:0048856,GO:0050664,GO:0050896,GO:0055114,GO:0071944,GO:0090351	-	ko:K13447	ko04016,ko04626,map04016,map04626	-	-	-	ko00000,ko00001,ko01000	-	-	-	EF-hand_6,FAD_binding_8,Ferric_reduct,NADPH_Ox,NAD_binding_6
TRINITY_DN13753_c1_g1
